city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,will_change_career
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,12,100-500,Pvt Ltd,4,136,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,,,>4,3,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,1,94,1
city_159,0.843,,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Funded Startup,1,70,1
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,4,60,0
city_114,0.926,,Has relevent experience,no_enrollment,Graduate,STEM,14,,,1,65,1
city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,2,,,1,65,1
city_128,0.527,Male,Has relevent experience,Part time course,Masters,STEM,8,50-99,Pvt Ltd,>4,37,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,57,1
city_114,0.926,Female,No relevent experience,Part time course,Graduate,STEM,5,10000+,Pvt Ltd,1,10,0
city_103,0.92,,Has relevent experience,,Masters,No Major,>20,100-500,Pvt Ltd,0,29,0
city_61,0.913,,Has relevent experience,no_enrollment,Graduate,Humanities,<1,<10,NGO,1,18,1
city_101,0.5579999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,Oct-49,Pvt Ltd,1,11,1
city_21,0.624,Male,No relevent experience,no_enrollment,,,7,,,0,46,1
city_103,0.92,Male,No relevent experience,no_enrollment,High School,,9,,,0,20,0
city_16,0.91,,No relevent experience,no_enrollment,High School,,5,,Pvt Ltd,1,70,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,<10,Pvt Ltd,0,144,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,5,<10,Early Stage Startup,0,152,0
city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,No Major,10,,,4,13,0
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,42,0
city_103,0.92,Male,No relevent experience,no_enrollment,High School,,4,,,0,55,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,17,500-999,,1,162,0
city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,,1,44,0
city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,9,Oct-49,Early Stage Startup,1,24,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,14,Oct-49,Other,>4,188,0
city_90,0.698,Female,No relevent experience,Full time course,Graduate,STEM,2,,,0,18,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,3,155,0
city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,,,1,316,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,,,1,55,1
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Early Stage Startup,2,130,0
city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,,3,7,0
city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,10,0
city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Early Stage Startup,>4,46,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,38,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,Oct-49,Pvt Ltd,4,22,1
city_11,0.55,,No relevent experience,Full time course,Graduate,STEM,4,Oct-49,Pvt Ltd,1,156,1
city_103,0.92,Male,No relevent experience,Full time course,High School,,4,,,1,28,1
city_103,0.92,,Has relevent experience,no_enrollment,Graduate,Business Degree,5,1000-4999,Pvt Ltd,1,99,0
city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,4,10000+,Pvt Ltd,2,72,0
city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,1,20,0
city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,3,178,0
city_136,0.897,Male,No relevent experience,Full time course,Phd,STEM,14,Oct-49,Public Sector,1,12,1
city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,NGO,4,50,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,500-999,Pvt Ltd,1,32,0
city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,2,6,0
city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,1000-4999,Pvt Ltd,4,6,0
city_103,0.92,,No relevent experience,no_enrollment,Graduate,STEM,<1,,,>4,125,1
city_150,0.698,Male,No relevent experience,Full time course,Graduate,STEM,6,,,1,150,0
city_70,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,,,1,47,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Funded Startup,1,48,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,,,2,55,1
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,10,1000-4999,Pvt Ltd,1,28,0
city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,>4,20,0
city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Public Sector,1,10,0
city_159,0.843,,Has relevent experience,no_enrollment,Graduate,STEM,13,<10,Pvt Ltd,>4,22,0
city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,>4,4,1
city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,No Major,16,,Pvt Ltd,1,104,0
city_57,0.866,,No relevent experience,no_enrollment,High School,,2,500-999,Pvt Ltd,0,148,0
city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,15,0
city_73,0.754,Male,Has relevent experience,Part time course,Graduate,Humanities,11,,,>4,166,0
city_136,0.897,Male,No relevent experience,no_enrollment,Masters,Humanities,>20,,,4,163,0
city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Pvt Ltd,1,12,1
city_76,0.698,,No relevent experience,no_enrollment,Masters,STEM,2,<10,Funded Startup,2,113,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,NGO,1,12,0
city_21,0.624,Female,No relevent experience,Full time course,High School,,3,,,0,242,0
city_11,0.55,Male,Has relevent experience,,Graduate,STEM,2,Oct-49,Pvt Ltd,1,3,1
city_157,0.769,Male,No relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,1,50,0
city_19,0.682,Male,No relevent experience,Full time course,Primary School,,3,,,0,73,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,6,0
city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,2,,,1,46,1
city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1,12,0
city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Public Sector,>4,7,1
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,,,1,63,0
city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,6,10000+,Pvt Ltd,2,54,0
city_90,0.698,Male,Has relevent experience,Part time course,Graduate,STEM,13,Oct-49,NGO,3,50,0
city_101,0.5579999999999999,Male,No relevent experience,Full time course,Graduate,Other,4,,,1,43,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,70,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,140,0
city_67,0.855,Male,Has relevent experience,Part time course,Masters,STEM,1,10000+,Pvt Ltd,1,47,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,4,8,0
city_160,0.92,,No relevent experience,no_enrollment,Masters,STEM,11,1000-4999,Public Sector,1,98,0
city_136,0.897,,No relevent experience,no_enrollment,Masters,STEM,7,500-999,Pvt Ltd,1,27,0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,3,88,0
city_149,0.6890000000000001,,No relevent experience,no_enrollment,,,3,,,0,43,0
city_64,0.6659999999999999,,Has relevent experience,no_enrollment,Graduate,STEM,8,Oct-49,Pvt Ltd,1,88,0
city_21,0.624,,No relevent experience,,High School,,3,,,,145,0
city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,1,48,1
city_84,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,,,1,24,1
city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,78,0
city_162,0.767,,Has relevent experience,Part time course,Graduate,STEM,12,,,0,94,0
city_21,0.624,,No relevent experience,Full time course,High School,,6,,,0,196,0
city_100,0.887,Female,No relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,1,218,0
city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,4,,,1,155,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,500-999,Pvt Ltd,>4,61,0
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,18,,,1,12,1
city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,1,101,0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,Oct-49,Early Stage Startup,1,202,1
city_21,0.624,,No relevent experience,Full time course,,,2,,,0,15,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Funded Startup,>4,90,0
city_128,0.527,Male,No relevent experience,Full time course,High School,,2,,,1,9,0
city_21,0.624,Male,No relevent experience,no_enrollment,High School,,7,,,0,136,1
city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,3,50-99,Funded Startup,1,26,1
city_100,0.887,,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,0,54,0
city_103,0.92,Male,No relevent experience,no_enrollment,High School,,4,,,0,21,0
city_67,0.855,Male,No relevent experience,Part time course,Graduate,STEM,10,,,2,11,0
city_10,0.895,,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,109,0
city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,Oct-49,,,57,0
city_136,0.897,Female,No relevent experience,Full time course,Graduate,STEM,4,,,0,146,0
city_21,0.624,Male,No relevent experience,Full time course,High School,,7,,,0,88,1
city_114,0.926,,No relevent experience,Full time course,High School,,15,,,0,21,0
city_114,0.926,Male,No relevent experience,no_enrollment,High School,,4,,Pvt Ltd,0,104,0
city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,6,,,4,4,0
city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,3,60,0
city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,304,1
city_75,0.939,,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,1,78,0
city_77,0.83,Male,Has relevent experience,no_enrollment,High School,,5,50-99,Pvt Ltd,0,162,0
city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,2,3,0
city_114,0.926,,No relevent experience,no_enrollment,Graduate,Business Degree,2,50-99,Pvt Ltd,1,15,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,116,0
city_160,0.92,,No relevent experience,no_enrollment,Primary School,,<1,,,,166,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,Oct-49,Funded Startup,2,83,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,1000-4999,NGO,>4,74,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Early Stage Startup,2,82,0
city_81,0.73,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Public Sector,>4,21,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,99,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Arts,4,Oct-49,Pvt Ltd,2,45,0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,Oct-49,Early Stage Startup,2,3,1
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,5,,,0,34,1
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,5,,,0,111,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,16,50-99,Funded Startup,1,70,0
city_90,0.698,Male,No relevent experience,Full time course,Graduate,STEM,<1,,,0,82,1
city_176,0.764,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,48,0
city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,3,,,1,284,1
city_94,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,,,>4,24,1
city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,8,10000+,Pvt Ltd,1,6,1
city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Humanities,>20,,,1,8,1
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,3,,,1,2,1
city_103,0.92,Male,No relevent experience,Part time course,Graduate,STEM,8,,,1,9,1
city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,10,,,0,278,0
city_98,0.949,Male,No relevent experience,Part time course,Graduate,STEM,5,100-500,Pvt Ltd,2,76,0
city_131,0.68,Male,No relevent experience,no_enrollment,Graduate,Business Degree,10,Oct-49,Pvt Ltd,0,22,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,36,0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,,1,56,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,123,0
city_94,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,15,<10,Pvt Ltd,1,36,0
city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,3,43,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Early Stage Startup,1,24,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,4,94,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Funded Startup,1,20,0
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,1,,,0,22,1
city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,4,,Pvt Ltd,2,166,0
city_75,0.939,Male,No relevent experience,Full time course,Graduate,STEM,5,,Pvt Ltd,0,48,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,10000+,Pvt Ltd,1,85,0
city_160,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,Funded Startup,>4,15,0
city_149,0.6890000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,<10,NGO,0,24,0
city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,1,34,1
city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,0,17,0
city_145,0.555,Male,No relevent experience,Full time course,Graduate,STEM,2,,Pvt Ltd,0,25,1
city_149,0.6890000000000001,,No relevent experience,Full time course,Primary School,,4,,,1,42,1
city_72,0.795,,Has relevent experience,,Graduate,STEM,10,,Pvt Ltd,0,54,0
city_21,0.624,,Has relevent experience,Full time course,Masters,STEM,5,,,0,24,1
city_90,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,5,,,1,60,1
city_100,0.887,,No relevent experience,no_enrollment,High School,,4,,,1,72,1
city_16,0.91,,Has relevent experience,no_enrollment,Masters,STEM,13,100-500,Pvt Ltd,>4,26,0
city_89,0.925,Male,Has relevent experience,no_enrollment,Graduate,Arts,16,,,1,28,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Early Stage Startup,0,102,0
city_16,0.91,Male,Has relevent experience,,Graduate,STEM,10,,,>4,13,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,18,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,Oct-49,Pvt Ltd,1,284,0
city_21,0.624,Male,No relevent experience,Full time course,,,2,,,1,31,1
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,5000-9999,Public Sector,>4,28,1
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,1000-4999,Pvt Ltd,2,13,0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,4,,Public Sector,0,82,1
city_45,0.89,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,30,0
city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,5,500-999,Pvt Ltd,1,30,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Other,6,100-500,Funded Startup,1,38,0
city_73,0.754,Male,Has relevent experience,Full time course,High School,,7,,,1,76,1
city_144,0.84,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,2,7,0
city_21,0.624,,No relevent experience,no_enrollment,Graduate,STEM,<1,10000+,Pvt Ltd,1,77,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,3,Oct-49,Early Stage Startup,1,21,0
city_16,0.91,,No relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,52,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,>4,29,1
city_128,0.527,Male,No relevent experience,Full time course,High School,,4,,Pvt Ltd,0,56,1
city_103,0.92,Male,Has relevent experience,Full time course,High School,,8,10000+,Pvt Ltd,1,39,0
city_67,0.855,,No relevent experience,Full time course,Masters,Business Degree,1,500-999,Pvt Ltd,0,11,0
city_83,0.923,,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,1,11,0
city_90,0.698,,No relevent experience,no_enrollment,High School,,1,,,0,98,0
city_101,0.5579999999999999,Male,No relevent experience,Part time course,Graduate,STEM,2,Oct-49,Pvt Ltd,0,71,1
city_114,0.926,,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,22,0
city_106,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,8,,,1,23,1
city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,3,<10,Pvt Ltd,1,332,0
city_11,0.55,,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,81,0
city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,5,,,1,62,0
city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,11,1000-4999,Pvt Ltd,4,31,0
city_167,0.921,Male,Has relevent experience,no_enrollment,High School,,14,100-500,Pvt Ltd,1,26,0
city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,Other,>20,,,0,21,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,19,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Oct-49,Funded Startup,2,19,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,2,44,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,4,20,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,98,0
city_36,0.893,Male,Has relevent experience,Full time course,Graduate,STEM,9,,,4,178,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Funded Startup,2,62,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,81,0
city_162,0.767,Male,Has relevent experience,Full time course,Graduate,STEM,3,<10,Funded Startup,2,71,1
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,>4,72,0
city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,45,0
city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,NGO,2,17,1
city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,146,0
city_71,0.884,Female,No relevent experience,no_enrollment,Phd,STEM,>20,50-99,Public Sector,>4,27,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Oct-49,Pvt Ltd,1,23,1
